practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,name,type,canswer,flanker_instruction.started,flanker_instruction.stopped,flanker_instruction_resp.keys,flanker_instruction_resp.rt,flanker_instruction_resp.started,flanker_instruction_resp.stopped,flanker_fix.started,flanker_fix.stopped,admin,participant,session,date,frameRate,
,,,,,,,5.680585300004168,None,space,4.418564799998421,5.680585300004168,None,,,1,1,1,2022-10-30_01h39.19.721,60.98702622865552,
,,,,,,,,,,,,,10.131174699999974,None,,,,,,
